timestamp,Cores,RealAllocatedCores,SystemRealUtilization,SystemUtilization,AllocatedCores,ExceededCores,Decision,CooldownUp,CooldownDown
1652008140,155.652,320,48.64125,48.04074074074074,324,0,24,0,0
1652008200,155.42746479550104,320,48.57108274859407,47.97143975169785,324,0,24,0,0
1652008260,173.9306410715377,320,54.353325334855526,53.68229662701781,324,0,64,0,0
1652008320,172.87868943149053,320,54.02459044734079,52.07189440707546,332,0,0,4,0
1652008380,163.41799848219694,320,51.06812452568654,44.40706480494482,368,0,0,4,0
1652008440,162.33133880675788,320,50.72854337711183,44.11177684966247,368,0,0,3,0
1652008500,158.08626630000612,320,49.401958218751915,42.958224538045144,368,0,0,2,0
1652008560,155.77720485547462,320,48.68037651733582,40.99400127775648,380,0,0,4,0
1652008620,172.84443020717012,320,54.013884439740664,40.38421266522666,428,0,0,4,0
1652008680,169.617879249316,320,53.00558726541125,38.20222505615225,444,0,0,4,0
1652008740,158.3281364288373,320,49.477542634011655,34.4191600932255,460,0,0,4,0
1652008800,158.9304,320,49.665749999999996,34.55008695652174,460,0,0,3,0
1652008860,168.96318765798148,320,52.800996143119214,34.90974951611187,484,0,0,4,0
1652008920,169.41294266015544,320,52.94154458129857,33.34900446066052,508,0,0,4,0
1652008980,185.19893333333334,320,57.87466666666668,32.377435897435895,572,0,0,4,0
1652009040,171.53172544039873,320,53.6036642001246,29.9880638881816,572,0,0,3,0
1652009100,158.34426666666667,320,49.48258333333334,27.682564102564104,572,0,0,2,0
1652009160,155.3594733243335,320,48.54983541385421,27.160747084673687,572,0,0,1,0
1652009220,164.5908374125813,352,46.75876062857423,28.77462192527645,572,0,-204,0,0
1652009280,166.66373801428298,368,45.28905924301168,45.28905924301168,368,0,4,0,0
1652009340,165.2096000091866,336,49.169523812257914,44.89391304597462,368,0,0,0,0
1652009400,166.2408,352,47.2275,45.17413043478261,368,0,4,0,0
1652009460,154.73840431118296,352,43.959773952040614,42.04847943238668,368,0,0,0,0
1652009520,156.2137283711938,352,44.378900105452786,42.44938270956354,368,0,0,0,0
1652009580,165.42238072212635,352,46.99499452333135,44.951733891882164,368,0,0,0,0
1652009640,161.98550712839253,352,46.018609979656965,44.01780085010667,368,0,0,0,0
1652009700,160.07934804197708,352,45.477087511925305,43.499822837493774,368,0,0,0,0
1652009760,158.92639835525222,352,45.14954498728756,43.186521292188104,368,0,0,0,0
1652009820,166.76666625341096,352,47.37689382199175,45.3170288732095,368,0,4,0,0
1652009880,157.16838267304453,352,44.65010871393311,42.70879963941427,368,0,0,0,0
1652009940,152.00332154869247,352,43.182761803605814,40.8611079431969,372,0,0,4,0
1652010000,155.1881529441176,352,44.087543450033415,41.71724541508538,372,0,0,3,0
1652010060,160.64065212642433,352,45.636548899552366,43.18297100172697,372,0,0,2,0
1652010120,168.92161002649956,352,47.98909375752828,44.92596011343073,376,0,0,4,0
1652010180,176.75505481983603,352,50.214504210180685,47.00932309038192,376,0,16,0,0
1652010240,164.92318537753405,352,46.85317766407218,43.862549302535655,376,0,0,0,0
1652010300,154.96148648633633,352,44.02314956998191,41.213161299557534,376,0,0,0,0
1652010360,160.0574485528853,352,45.47086606616059,42.568470359809915,376,0,0,0,0
1652010420,161.33013798194793,352,45.832425563053384,42.9069515909436,376,0,0,0,0
1652010480,161.86946080212448,352,45.98564227333082,43.050388511203316,376,0,0,0,0
1652010540,177.20172790009056,352,50.34139997161664,46.63203365791857,380,0,0,4,0
1652010600,161.8768,352,45.98772727272728,42.59915789473684,380,0,0,3,0
1652010660,159.67561506419338,352,45.36239064323676,42.01989870110352,380,0,0,2,0
1652010720,157.73760500392748,352,44.81181960338849,41.50989605366513,380,0,0,1,0
1652010780,161.92678362861602,352,46.001927167220465,42.612311481214746,380,0,0,0,0
1652010840,167.83161154425204,352,47.67943509779888,44.16621356427685,380,0,0,0,0
1652010900,174.20466614883856,352,49.48996197410187,43.99107731031277,396,0,0,4,0
1652010960,170.01519949768488,352,48.29977258456957,42.93313118628406,396,0,0,3,0
1652011020,166.63226015090703,352,47.33871027014404,42.07885357346137,396,0,0,2,0
1652011080,164.49373982878063,352,46.73117608772177,41.53882318908602,396,0,0,1,0
1652011140,151.34720000000002,336,45.04380952380953,38.2189898989899,396,0,0,0,0
1652011200,174.70256478455107,352,49.63141045015655,44.11680928902805,396,0,0,0,0
1652011260,209.4818506099997,352,59.511889377840824,52.899457224747394,396,0,72,0,0
1652011320,206.69151540807653,352,58.71918051365811,52.194827123251656,396,0,64,0,0
1652011380,193.64551622143043,352,55.01293074472456,48.9003828841996,396,0,36,0,0
1652011440,192.1550569896184,352,54.589504826596134,48.52400429030767,396,0,32,0,0
1652011500,192.59798178030366,352,54.71533573304082,48.63585398492516,396,0,32,0,0
1652011560,206.0916256648722,352,58.548757291156875,52.043339814361666,396,0,64,0,0
1652011620,204.37611246567693,352,58.061395586840035,51.61012941052447,396,0,60,0,0
1652011680,196.00869235851152,352,55.68428760184987,49.49714453497766,396,0,40,0,0
1652011740,185.0992,352,52.585,46.742222222222225,396,0,16,0,0
1652011800,188.6307244824006,368,51.258349044130604,47.63402133393954,396,0,24,0,0
1652011860,186.08317946591555,400,46.52079486647889,46.99070188533221,396,0,20,0,0
1652011920,196.36761107841775,400,49.09190276960444,49.58778057535802,396,0,44,0,0
1652011980,191.27893397367512,400,47.81973349341878,41.58237695079894,460,0,0,4,0
1652012040,186.07919543121147,400,46.51979885780287,40.45199900678511,460,0,0,3,0
1652012100,192.3286785311024,400,48.0821696327756,41.81058228937009,460,0,0,2,0
1652012160,204.95739546911167,432,47.44384154377585,41.32205553812736,496,0,0,4,0
1652012220,198.5798835694111,448,44.32586686817212,35.46069349453769,560,0,0,4,0
1652012280,183.35955991223076,448,40.92847319469436,30.972898633822766,592,0,0,4,0
1652012340,181.75496051902547,448,40.570303687282475,29.893907980102874,608,0,0,4,0
1652012400,190.91372557098174,448,42.614670886379855,29.4619946868799,648,0,0,4,0
1652012460,210.45279283099163,448,46.97606982834635,32.47728284428883,648,0,0,3,0
1652012520,194.42841542418736,448,43.399199871470394,29.1060502132017,668,0,0,4,0
1652012580,184.72162162997503,448,41.232504828119424,26.693875958088874,692,0,0,4,0
