timestamp,Cores,RealAllocatedCores,SystemRealUtilization,SystemUtilization,AllocatedCores,ExceededCores,Decision,CooldownUp,CooldownDown
1651514460,18.336811444635188,640,2.865126788224248,5.730253576448496,320,0,0,0,6
1651514520,18.412762133964435,640,2.876994083431943,5.753988166863886,320,0,0,0,5
1651514580,6.2080042490832605,640,0.9700006639192595,1.940001327838519,320,0,0,0,4
1651514640,8.386408413473557,624,1.343975707287429,2.620752629210487,320,0,0,0,3
1651514700,20.503466666666665,624,3.2858119658119653,6.407333333333333,320,0,0,0,2
1651514760,37.15625258690133,624,5.954527658157264,11.611328933406666,320,0,0,0,1
1651514820,74.60071931366227,624,11.95524347975357,23.31272478551946,320,0,-152,0,0
1651514880,84.00137101046097,624,13.46175817475336,26.250428440769053,320,0,0,0,6
1651514940,103.1401179060422,640,16.115643422819094,32.23128684563819,320,0,0,0,5
1651515000,121.21621138758798,640,18.94003302931062,37.88006605862124,320,0,0,0,4
1651515060,156.22399040672644,640,24.409998501051007,48.819997002102014,320,0,28,0,0
1651515120,185.0824964238293,640,28.919140066223324,57.83828013244665,320,0,92,0,0
1651515180,217.74559277345378,640,34.022748870852155,68.04549774170431,320,0,164,0,0
1651515240,235.76536615374238,640,36.83833846152225,73.6766769230445,320,0,204,0,0
1651515300,216.13946666666666,640,33.771791666666665,67.54358333333333,320,0,164,0,0
1651515360,220.50479913044495,640,34.453874864132025,68.90774972826405,320,0,172,0,0
1651515420,217.02400812902437,640,33.91000127016006,67.82000254032012,320,0,164,0,0
1651515480,231.83697242379293,640,36.22452694121765,72.4490538824353,320,0,196,0,0
1651515540,267.5196279831131,640,41.799941872361416,83.59988374472283,320,0,276,0,0
1651515600,279.11668894817683,640,43.61198264815263,87.22396529630527,320,0,304,0,0
1651515660,280.7075986324512,640,43.8605622863205,87.721124572641,320,0,304,0,0
1651515720,288.9413333333333,640,45.147083333333335,83.02911877394635,348,0,0,4,0
1651515780,283.57519646167844,640,44.308624447137255,81.48712542002255,348,0,0,3,0
1651515840,289.238903981733,640,45.193578747145786,65.73611454130295,440,0,0,4,0
1651515900,293.97391856802386,640,45.93342477625373,66.81225422000541,440,0,0,3,0
1651515960,308.9425242954049,640,48.27226942115701,50.48080462343217,612,0,0,4,0
1651516020,284.63001295696796,640,44.47343952452624,34.88112903884411,816,0,0,4,0
1651516080,279.9447634788831,640,43.74136929357548,34.30695630868665,816,0,0,3,0
1651516140,275.27188883740826,640,43.01123263084504,25.20804842833409,1092,0,0,4,0
1651516200,280.42930252837544,640,43.81707852005866,20.088058920370734,1396,0,0,4,0
1651516260,322.1798628111754,640,50.34060356424616,20.237428568541166,1592,0,0,4,0
1651516320,329.6565437646183,640,51.5088349632216,17.386948510792102,1896,0,0,4,0
1651516380,300.4808043019229,640,46.95012567217545,15.848143686810278,1896,0,0,3,0
1651516440,317.7901396088104,640,49.65470931387663,16.761083312700972,1896,0,0,2,0
1651516500,306.79121719082457,640,47.936127686066335,16.18097137082408,1896,0,0,1,0
1651516560,303.95185726428775,640,47.49247769754496,16.031216100437117,1896,0,-1220,0,0
1651516620,333.4617401401134,640,52.10339689689272,49.32865978404045,676,0,68,0,0
1651516680,317.8044067000825,640,49.65693854688789,47.012486198237056,676,0,32,0,0
1651516740,301.7270630599399,640,47.144853603115614,44.63418092602661,676,0,0,0,0
1651516800,295.16039984183305,640,46.11881247528641,43.662781041691275,676,0,0,0,0
1651516860,287.82758791711126,640,44.973060612048634,42.578045549868534,676,0,0,0,0
1651516920,297.2877502709296,640,46.45121097983275,43.97747785072924,676,0,0,0,0
1651516980,320.3977379221457,640,50.06214655033527,47.396115077240495,676,0,36,0,0
1651517040,345.76160878775295,640,54.025251373086405,51.14816698043683,676,0,96,0,0
1651517100,317.0533469555865,640,49.53958546181039,46.901382685737644,676,0,32,0,0
1651517160,308.5397262265482,640,48.20933222289816,45.641971335288204,676,0,12,0,0
1651517220,313.31653850658046,640,48.955709141653195,46.34860037079593,676,0,24,0,0
1651517280,321.206675524659,640,50.188543050727965,47.51578040305606,676,0,40,0,0
1651517340,327.83051864685905,640,51.223518538571724,46.30374557159026,708,0,0,4,0
1651517400,320.50425184905816,640,50.078789351415345,41.30209431044564,776,0,0,4,0
1651517460,292.6478568020578,640,45.72622762532153,37.712352680677554,776,0,0,3,0
1651517520,308.5429408354305,640,48.209834505536016,39.76068825198847,776,0,0,2,0
1651517580,309.21892705767317,640,48.315457352761435,39.84779987856613,776,0,0,1,0
1651517640,303.58067055326853,640,47.434479773948205,34.81429708179685,872,0,0,4,0
1651517700,306.72613333333334,640,47.925958333333334,33.78041116005874,908,0,0,4,0
1651517760,333.69358240918206,640,52.139622251434695,36.75039453845617,908,0,0,3,0
1651517820,295.80105344422407,640,46.218914600660014,31.468197174917456,940,0,0,4,0
1651517880,284.65080930873376,640,44.47668895448965,29.04600094987079,980,0,0,4,0
1651517940,279.249699961666,640,43.632765619010314,27.813715135624108,1004,0,0,4,0
1651518000,283.50417193491216,640,44.297526864830026,28.237467324194437,1004,0,0,3,0
1651518060,305.0997268176263,640,47.6718323152541,30.38841900573967,1004,0,0,2,0
1651518120,330.5049355669972,640,51.641396182343314,32.91881828356546,1004,0,0,1,0
1651518180,305.34826487566386,640,47.710666386822474,30.413173792396798,1004,0,-324,0,0
1651518240,290.1003890464841,640,45.32818578851314,42.66182191860061,680,0,0,0,6
1651518300,282.6936,640,44.170874999999995,41.57258823529412,680,0,0,0,5
1651518360,280.5945512593546,640,43.84289863427416,41.26390459696391,680,0,0,0,4
1651518420,282.4787793792072,640,44.137309278001126,41.54099696753047,680,0,0,0,3
1651518480,302.45053744215375,640,47.25789647533652,44.47802021208143,680,0,0,0,2
1651518540,302.0858666666667,640,47.20091666666667,44.424392156862744,680,0,0,0,1
1651518600,283.3259918865314,640,44.26968623227053,41.66558704213698,680,0,0,0,0
1651518660,284.8553418949793,640,44.508647171090516,41.890491455144016,680,0,0,0,0
1651518720,283.25346032656097,640,44.25835317602515,41.65492063625897,680,0,0,0,0
1651518780,287.3390744592847,640,44.896730384263236,42.25574624401246,680,0,0,0,0
1651518840,309.0049318021967,640,48.28202059409324,45.441901735617165,680,0,8,0,0
1651518900,310.5180046599223,640,48.51843822811286,45.664412449988575,680,0,12,0,0
1651518960,289.26810350394726,640,45.19814117249176,42.5394269858746,680,0,0,0,0
1651519020,287.1420122375738,640,44.8659394121209,42.22676650552556,680,0,0,0,0
1651519080,280.4179863264388,640,43.81531036350606,41.23793916565276,680,0,0,0,0
1651519140,289.58412387317566,640,45.2475193551837,42.58590056958466,680,0,0,0,0
1651519200,306.52013504663813,640,47.89377110103721,45.07649044803502,680,0,4,0,0
1651519260,305.335589850942,640,47.70868591420968,44.90229262513852,680,0,0,0,0
1651519320,297.2935877331289,640,46.45212308330139,43.7196452548719,680,0,0,0,0
1651519380,294.37800311328147,640,45.99656298645023,43.29088281077669,680,0,0,0,0
1651519440,283.87614650422495,640,44.35564789128515,41.746492132974254,680,0,0,0,0
1651519500,296.4195909085444,640,46.31556107946007,43.59111631008006,680,0,0,0,0
1651519560,313.73345659821797,640,49.02085259347156,46.1372730291497,680,0,20,0,0
1651519620,293.91413433335,640,45.92408348958593,42.47314079961705,692,0,0,4,0
1651519680,291.36427674649866,640,45.52566824164042,42.10466426972524,692,0,0,3,0
1651519740,283.84799985282933,640,44.35124997700458,41.01849708855915,692,0,0,2,0
1651519800,279.4539834592588,640,43.664684915509184,40.38352362128017,692,0,0,1,0
1651519860,293.6855833243035,640,45.88837239442242,42.196204500618315,696,0,0,4,0
1651519920,323.0933224846253,640,50.483331638222694,46.4214543799749,696,0,4,0,0
1651519980,295.10973397967234,640,46.11089593432381,42.400823847654074,696,0,0,0,0
1651520040,307.0561286064988,640,47.97752009476544,44.117259857255576,696,0,0,0,0
1651520100,298.7462741309867,640,46.67910533296668,42.92331524870499,696,0,0,0,0
1651520160,297.7264,640,46.51975,42.7767816091954,696,0,0,0,0
1651520220,287.6630535353367,640,44.94735211489636,41.33089849645643,696,0,0,0,0
1651520280,321.3197333333333,640,50.206208333333336,44.877057728119176,716,0,0,4,0
1651520340,296.5621333333333,640,46.33783333333333,41.41929236499068,716,0,0,3,0
1651520400,305.92986167547235,640,47.80154088679255,42.727634312216814,716,0,0,2,0
1651520460,295.4196046643667,640,46.1593132288073,41.259721321838924,716,0,0,1,0
1651520520,302.9832109864835,640,47.34112671663805,42.316090919899935,716,0,0,0,0
1651520580,308.4286666688889,640,48.19197916701389,42.83731481512346,720,0,0,4,0
1651520640,320.8611905713784,640,50.13456102677788,44.56405424602478,720,0,0,3,0
1651520700,294.8109532396682,640,46.064211443698156,40.945965727731696,720,0,0,2,0
1651520760,318.3822740157839,640,49.74723031496623,44.21976027996998,720,0,0,1,0
1651520820,297.49532503283797,640,46.48364453638093,41.31879514344972,720,0,0,0,0
1651520880,295.96119870423394,640,46.243937297536554,41.10572204225471,720,0,0,0,0
1651520940,289.7562529060478,640,45.27441451656997,40.24392401472886,720,0,0,0,0
1651521000,320.0610533379999,640,50.00953958406249,44.45292407472221,720,0,0,0,0
1651521060,293.3910392773213,640,45.842349887081454,40.74875545518351,720,0,0,0,0
1651521120,297.5241464152373,640,46.488147877380825,41.3227981132274,720,0,0,0,0
1651521180,296.2685283597175,640,46.29195755620586,41.14840671662743,720,0,0,0,0
1651521240,288.608,640,45.095,40.08444444444444,720,0,0,0,0
1651521300,291.6217330063588,640,45.56589578224356,40.50301847310539,720,0,0,0,0
1651521360,312.2047847688968,640,48.781997620140125,43.36177566234677,720,0,0,0,0
1651521420,297.2280025686436,640,46.441875401350565,41.28166702342273,720,0,0,0,0
1651521480,293.63468458184883,640,45.88041946591388,40.78259508081234,720,0,0,0,0
1651521540,298.87640990872376,640,46.69943904823809,41.510612487322746,720,0,0,0,0
1651521600,282.38586552838706,640,44.12279148881048,39.22025910116487,720,0,0,0,0
1651521660,298.30652469084566,640,46.610394482944635,41.43146176261745,720,0,0,0,0
1651521720,317.10105270260243,640,49.54703948478163,44.041812875361444,720,0,0,0,0
1651521780,309.19292992220556,640,48.311395300344614,42.94346248919522,720,0,0,0,0
1651521840,294.5307872548371,640,46.0204355085683,40.90705378539404,720,0,0,0,0
1651521900,296.90106829323975,640,46.39079192081871,41.23625948517219,720,0,0,0,0
1651521960,282.0533560396216,640,44.07083688119087,39.17407722772522,720,0,0,0,0
1651522020,284.7967836794294,640,44.49949744991084,39.55510884436519,720,0,0,0,0
1651522080,305.386665626684,640,47.71666650416938,42.41481467037278,720,0,0,0,0
1651522140,294.6278655399812,640,46.035603990622064,40.920536880552945,720,0,0,0,0
1651522200,285.3306416395829,640,44.582912756184825,39.629255783275404,720,0,0,0,0
1651522260,307.7066708265973,640,48.07916731665583,42.73703761480518,720,0,0,0,0
1651522320,293.1798563574696,640,45.80935255585462,40.719424494093,720,0,0,0,0
1651522380,290.7485383993929,640,45.42945912490514,40.381741444360124,720,0,0,0,0
1651522440,309.54333223332833,640,48.36614566145755,42.992129476851154,720,0,0,0,0
1651522500,310.7880074354167,640,48.56062616178386,43.165001032696765,720,0,0,0,0
1651522560,292.22717755500923,640,45.660496492970196,40.58710799375128,720,0,0,0,0
1651522620,301.95813391554583,640,47.18095842430404,41.93862971049248,720,0,0,0,0
1651522680,295.19960944188017,640,46.12493897529378,40.99994575581669,720,0,0,0,0
1651522740,282.4299628638255,640,44.12968169747273,39.22638373108687,720,0,0,0,0
1651522800,295.1285263151699,640,46.113832236745296,40.99007309932915,720,0,0,0,0
1651522860,299.99639411767976,640,46.87443658088746,41.666165849677746,720,0,0,0,0
1651522920,290.898141093082,640,45.45283454579406,40.40251959626139,720,0,0,0,0
1651522980,305.8503856932582,640,47.789122764571594,42.47922023517475,720,0,0,0,0
1651523040,296.93254636867164,640,46.39571037010494,41.24063144009328,720,0,0,0,0
1651523100,293.4529082551376,640,45.852016914865246,40.75734836876911,720,0,0,0,0
1651523160,293.18549441953746,640,45.81023350305273,40.720207558269095,720,0,0,0,0
1651523220,294.3069320530725,640,45.98545813329258,40.87596278514896,720,0,0,0,0
1651523280,286.231595637238,640,44.723686818318434,39.75438828294972,720,0,0,0,0
1651523340,283.51876979274596,640,44.29980778011656,39.37760691565916,720,0,0,0,0
1651523400,293.18919623771507,640,45.81081191214298,40.72072169968265,720,0,0,0,0
1651523460,282.7693606217674,640,44.18271259715116,39.273522308578805,720,0,0,0,0
1651523520,289.9305239220654,640,45.30164436282272,40.268128322509085,720,0,0,0,0
1651523580,303.3008,640,47.39075,42.12511111111111,720,0,0,0,0
1651523640,285.1528,640,44.555125000000004,39.60455555555556,720,0,0,0,0
1651523700,288.5243899176097,640,45.081935924626514,40.072831933001346,720,0,0,0,0
1651523760,303.15693779770334,640,47.36827153089115,42.10513024968102,720,0,0,0,0
1651523820,288.1122450307505,640,45.017538286054766,40.01558958760424,720,0,0,0,0
1651523880,287.26855867068883,640,44.88571229229513,39.89841092648456,720,0,0,0,0
1651523940,302.0601302599488,640,47.196895353117,41.95279586943733,720,0,0,0,0
1651524000,280.81973192388324,640,43.87808311310676,39.00274054498378,720,0,0,0,0
1651524060,283.4328002000033,640,44.28637503125052,39.365666694444904,720,0,0,0,0
1651524120,300.2701331244479,640,46.91720830069499,41.704185156173324,720,0,0,0,0
1651524180,286.65706684889193,640,44.79016669513937,39.813481506790545,720,0,0,0,0
1651524240,283.05197701740286,640,44.226871408969195,39.3127745857504,720,0,0,0,0
1651524300,300.89413362219557,640,47.01470837846806,41.790851891971606,720,0,0,0,0
1651524360,281.04574245096865,640,43.91339725796385,39.03413089596787,720,0,0,0,0
1651524420,286.2933555904278,640,44.73333681100434,39.76296605422608,720,0,0,0,0
1651524480,293.7109236620095,640,45.892331822188986,40.79318384194577,720,0,0,0,0
1651524540,295.5050744797162,640,46.17266788745565,41.04237145551614,720,0,0,0,0
1651524600,284.66293586197645,640,44.47858372843382,39.536518869718954,720,0,0,0,0
1651524660,306.66879554214916,640,47.916999303460805,42.59288826974294,720,0,0,0,0
1651524720,290.2532236454844,640,45.35206619460694,40.3129477285395,720,0,0,0,0
1651524780,294.976499722884,640,46.090078081700625,40.968958294844995,720,0,0,0,0
1651524840,306.2054591579029,640,47.84460299342233,42.52853599415318,720,0,0,0,0
1651524900,314.05466666666666,640,49.071041666666666,43.6187037037037,720,0,0,0,0
1651524960,293.8965230042723,640,45.921331719417545,40.81896152837115,720,0,0,0,0
1651525020,319.6325154447589,640,49.942580538243575,44.39340492288318,720,0,0,0,0
1651525080,300.58426644444813,640,46.966291631945026,41.74781478395113,720,0,0,0,0
1651525140,295.99226631548373,640,46.24879161179433,41.110036988261626,720,0,0,0,0
1651525200,299.60134164905924,640,46.8127096326655,41.61129745125823,720,0,0,0,0
1651525260,334.96918974905975,640,52.338935898290586,46.5234985762583,720,0,28,0,0
1651525320,313.2969351666972,640,48.95264611979644,43.513463217596836,720,0,0,0,0
1651525380,320.1771869357733,640,50.02768545871458,44.46905374107963,720,0,0,0,0
1651525440,312.0313334111098,640,48.754895845485905,43.337685195987476,720,0,0,0,0
1651525500,297.06066465552203,640,46.41572885242532,41.25842564660028,720,0,0,0,0
1651525560,293.91921708860406,640,45.92487767009438,40.822113484528344,720,0,0,0,0
1651525620,304.4350833211842,640,47.56798176893503,42.28265046127559,720,0,0,0,0
1651525680,285.284480144303,640,44.57570002254735,39.622844464486526,720,0,0,0,0
1651525740,305.44024382214644,640,47.72503809721038,42.42225608640923,720,0,0,0,0
1651525800,304.575749835286,640,47.589960911763434,42.302187477123056,720,0,0,0,0
1651525860,285.7223606926782,640,44.64411885823097,38.19817656319227,748,0,0,4,0
1651525920,288.7229482619734,640,45.11296066593334,38.599324633953664,748,0,0,3,0
1651525980,306.8081339711217,640,47.938770932987765,41.017130210043014,748,0,0,2,0
1651526040,297.54506259092,640,46.49141602983125,39.778751683278074,748,0,0,1,0
1651526100,309.40012601567753,640,48.34376968994961,41.363653210652075,748,0,0,0,0
1651526160,309.8179986155325,640,48.40906228367695,41.4195185314883,748,0,0,0,0
1651526220,296.48560710634587,640,46.32587611036654,39.63711324951148,748,0,0,0,0
1651526280,291.66016475725394,640,45.571900743320924,38.99200063599652,748,0,0,0,0
1651526340,300.6087826397107,640,46.9701222874548,40.188339925095015,748,0,0,0,0
1651526400,297.72826385312663,640,46.52004122705103,39.8032438306319,748,0,0,0,0
1651526460,302.77278128889355,640,47.30824707638962,40.47764455733871,748,0,0,0,0
1651526520,310.72773333333333,640,48.551208333333335,41.54114081996435,748,0,0,0,0
1651526580,287.22161236384176,640,44.87837693185027,38.39861127858847,748,0,0,0,0
1651526640,285.19946239899105,640,44.56241599984235,38.12827037419667,748,0,0,0,0
1651526700,295.3521446287006,640,46.14877259823447,39.485580832713985,748,0,0,0,0
1651526760,307.0673453894293,656,46.80904655326666,41.05178414297183,748,0,0,0,0
1651526820,293.08468999294456,656,44.67754420624155,39.18244518622254,748,0,0,0,0
1651526880,304.6713412110313,656,46.44380201387672,40.731462728747495,748,0,0,0,0
1651526940,278.1342164547187,656,42.398508605902244,37.18371877736881,748,0,0,0,0
1651527000,283.60974775274036,656,43.23319325499091,37.915741678173845,748,0,0,0,0
1651527060,290.24145969543935,656,44.24412495357307,38.802334183882266,748,0,0,0,0
1651527120,317.9110552113208,656,48.462051099286704,42.50147796942792,748,0,0,0,0
1651527180,295.2490678886736,656,45.007479861078295,39.47180051987615,748,0,0,0,0
1651527240,288.61934485046413,656,43.99685134915612,38.58547391048986,748,0,0,0,0
1651527300,287.52317697739403,656,43.829752588017385,38.43892740339492,748,0,0,0,0
1651527360,295.1865639350455,656,44.99795181936669,39.463444376342984,748,0,0,0,0
1651527420,326.56161518247524,656,49.780734021718786,43.65796994418118,748,0,0,0,0
1651527480,321.0249235043763,656,48.9367261439598,42.91777052197545,748,0,0,0,0
1651527540,305.2754643688286,656,46.535893958662896,40.81222785679526,748,0,0,0,0
1651527600,286.0968,640,44.702625,38.24823529411764,748,0,0,0,0
1651527660,293.25547806131794,656,44.70357897276188,39.20527781568422,748,0,0,0,0
1651527720,293.86598947315787,656,44.79664473676187,39.28689698839009,748,0,0,0,0
1651527780,316.4238842736255,656,48.235348212442915,42.302658325351004,748,0,0,0,0
1651527840,306.0330683597489,656,46.651382371912945,40.91351181280065,748,0,0,0,0
1651527900,295.1085333333333,656,44.9860569105691,39.45301247771836,748,0,0,0,0
1651527960,289.4353259976555,656,44.1212387191548,38.694562299151805,748,0,0,0,0
1651528020,292.8965308353441,656,44.64886140782684,39.15729021862889,748,0,0,0,0
1651528080,294.4296080305183,656,44.88256219977413,39.36224706290351,748,0,0,0,0
1651528140,295.866661608098,656,45.101625245136894,39.5543665251468,748,0,0,0,0
1651528200,299.13307467051305,656,45.59955406562699,39.99105276343757,748,0,0,0,0
1651528260,319.7868035179367,656,48.74798834114888,42.752246459617204,748,0,0,0,0
1651528320,301.1986601415965,656,45.91442989963361,40.26720055368938,748,0,0,0,0
1651528380,283.20654180586894,656,43.171728933821484,37.86183713982205,748,0,0,0,0
1651528440,284.22411750418064,656,43.326847180515344,37.9978766716819,748,0,0,0,0
1651528500,280.4118861570794,640,43.81435721204365,37.488220074475855,748,0,0,0,0
1651528560,287.02653156616776,640,44.84789555721371,38.37253095804382,748,0,0,0,0
1651528620,302.5941293377112,640,47.28033270901737,40.453760606645886,748,0,0,0,0
1651528680,296.3538580131891,640,46.3052903145608,39.61949973438357,748,0,0,0,0
1651528740,276.57339034571646,640,43.2145922415182,36.97505218525621,748,0,0,0,0
1651528800,279.2483500413896,640,43.63255469396712,37.33266711783283,748,0,0,0,0
1651528860,290.3966800817975,640,45.37448126278086,38.823085572432824,748,0,0,0,0
1651528920,297.53467368432746,640,46.48979276317616,39.77736279202239,748,0,0,0,0
1651528980,317.0265397356727,640,49.53539683369886,42.3832272373894,748,0,0,0,0
1651529040,303.5397280754679,640,47.42808251179186,40.58017755019625,748,0,0,0,0
1651529100,285.26170234275617,640,44.572140991055655,38.1365912222936,748,0,0,0,0
1651529160,278.30455520139844,640,43.48508675021851,37.20649133708535,748,0,0,0,0
1651529220,280.4146487730351,640,43.81478887078673,37.488589408159775,748,0,0,0,0
1651529280,278.76562786620224,640,43.5571293540941,37.268132067674095,748,0,0,0,0
1651529340,302.28093683771937,640,47.231396380893656,40.411889951566756,748,0,0,0,0
1651529400,289.4089313125786,640,45.2201455175904,38.691033597938315,748,0,0,0,0
1651529460,290.0756204327004,640,45.32431569260944,38.78016315945193,748,0,0,0,0
1651529520,282.00826768838186,640,44.06379182630967,37.70164006529169,748,0,0,0,0
1651529580,291.29787626164585,640,45.51529316588216,38.94356634513982,748,0,0,0,0
1651529640,289.2347874820136,640,45.192935544064625,38.66775233716759,748,0,0,0,0
1651529700,313.5437331777804,640,48.99120830902818,41.917611387403795,748,0,0,0,0
1651529760,298.6690651064265,640,46.66704142287914,39.92901939925488,748,0,0,0,0
1651529820,307.3445399420923,640,48.02258436595192,41.088842238247636,748,0,0,0,0
1651529880,300.6299992866785,640,46.97343738854352,40.1911763752244,748,0,0,0,0
1651529940,305.740670353149,640,47.77197974267954,40.874421170207086,748,0,0,0,0
1651530000,303.24026238215083,640,47.38129099721107,40.54014202969931,748,0,0,0,0
1651530060,319.5286087534863,640,49.92634511773223,42.71772844297945,748,0,0,0,0
1651530120,304.00343596734734,640,47.50053686989803,40.64217058386996,748,0,0,0,0
1651530180,313.2860050554836,640,48.95093828991931,41.8831557560807,748,0,0,0,0
1651530240,284.81200018590533,640,44.50187502904771,38.07647061308895,748,0,0,0,0
1651530300,285.72573831717375,640,44.644646612058395,38.198628117269216,748,0,0,0,0
1651530360,287.19639477962613,640,44.874436684316585,38.395239943800284,748,0,0,0,0
1651530420,300.92039630006167,640,47.018811921884634,40.22999950535584,748,0,0,0,0
1651530480,293.49000484659075,640,45.85781325727981,39.23663166398272,748,0,0,0,0
1651530540,298.64785433979455,640,46.6637272405929,39.926183735266655,748,0,0,0,0
1651530600,291.367472502057,640,45.526167578446405,38.95287065535521,748,0,0,0,0
1651530660,280.90852692392764,640,43.89195733186369,37.55461589892081,748,0,0,0,0
1651530720,287.6087983862538,640,44.938874747852154,38.45037411580933,748,0,0,0,0
1651530780,297.5347903665061,640,46.48981099476658,39.777378391244135,748,0,0,0,0
1651530840,292.97506206436776,640,45.77735344755746,39.16778904603847,748,0,0,0,0
1651530900,287.1437794836564,640,44.86621554432131,38.38820581332305,748,0,0,0,0
1651530960,289.06129150555137,640,45.165826797742405,38.64455768790794,748,0,0,0,0
1651531020,277.65039740843497,640,43.38287459506797,37.11903708668917,748,0,0,0,0
1651531080,276.6916205121488,640,43.23306570502325,36.99085835723914,748,0,0,0,0
1651531140,290.619977181843,640,45.40937143466297,38.85293812591485,748,0,0,0,0
1651531200,286.4640534613312,640,44.760008353333006,38.29733335044535,748,0,0,0,0
1651531260,288.4846806642313,640,45.07573135378614,38.56747067703627,748,0,0,0,0
1651531320,310.83932653983976,640,48.56864477184996,41.556059697839544,748,0,0,0,0
1651531380,290.97666312169224,640,45.46510361276441,38.90062341199094,748,0,0,0,0
1651531440,281.6287962519957,640,44.00449941437433,37.650908589839,748,0,0,0,0
1651531500,290.01303991494393,640,45.31453748670999,38.77179678007272,748,0,0,0,0
1651531560,300.724248377608,640,46.98816380900125,40.20377652107058,748,0,0,0,0
1651531620,281.08000050123843,640,43.9187500783185,37.57754017396236,748,0,0,0,0
1651531680,296.9993258552968,640,46.40614466489012,39.70579222664396,748,0,0,0,0
1651531740,274.33119999999997,640,42.86424999999999,36.675294117647056,748,0,0,0,0
1651531800,271.5619856064268,640,42.431560251004186,36.30507828962925,748,0,0,0,0
1651531860,284.01186651333586,640,44.37685414270873,37.96950087076682,748,0,0,0,0
1651531920,302.7662753798548,640,47.30723052810231,40.476774783403044,748,0,0,0,0
1651531980,280.20797527069897,640,43.78249613604671,37.460959260788634,748,0,0,0,0
1651532040,296.51905761058816,640,46.3311027516544,39.64158524205724,748,0,0,0,0
1651532100,278.1758780153664,640,43.464980939901,37.189288504728125,748,0,0,0,0
1651532160,291.684812097641,640,45.575751890256406,38.99529573497874,748,0,0,0,0
1651532220,288.7167817901761,640,45.11199715471502,38.59850023932836,748,0,0,0,0
1651532280,295.0302740109095,640,46.098480314204615,39.44255000145849,748,0,0,0,0
1651532340,272.34118709910535,640,42.55331048423521,36.40924961217986,748,0,0,0,0
1651532400,292.0816138575468,640,45.63775216524169,39.04834409860251,748,0,0,0,0
1651532460,308.45186559331546,640,48.19560399895554,41.23688042691383,748,0,0,0,0
1651532520,297.5789172040711,640,46.49670581313611,39.78327770107902,748,0,0,0,0
1651532580,306.54532801791134,640,47.897707502798646,40.981995724319695,748,0,0,0,0
1651532640,326.9438576027181,640,51.0849777504247,43.709071872021134,748,0,0,0,0
1651532700,287.3778587414891,640,44.90279042835767,38.419499831749874,748,0,0,0,0
1651532760,292.18121820150293,640,45.653315343984836,39.061660187366705,748,0,0,0,0
1651532820,295.4967987058527,640,46.17137479778949,39.50491961308191,748,0,0,0,0
1651532880,281.0475560085959,640,43.91368062634311,37.573202674945975,748,0,0,0,0
1651532940,282.7778629463105,640,44.18404108536102,37.80452713185969,748,0,0,0,0
1651533000,307.47812696445243,640,48.043457338195694,41.10670146583589,748,0,0,0,0
1651533060,290.834294919312,656,44.33449617672439,38.881590229854545,748,0,0,0,0
1651533120,294.09345831258537,656,44.831319864723376,39.317307261040824,748,0,0,0,0
1651533180,304.20412458435294,656,46.37257996712697,40.669000612881405,748,0,0,0,0
1651533240,283.752,656,43.25487804878049,37.93475935828877,748,0,0,0,0
1651533300,290.38693738194075,656,44.2663014301739,38.82178307245197,748,0,0,0,0
1651533360,287.71360029709354,656,43.85878053309353,38.46438506645635,748,0,0,0,0
